,index,url,표제어,단어1,단어2,단어3,단어4,단어5,단어6,단어7,단어8,단어9,단어10,단어11,단어12,확률1,확률2,확률3,확률4,확률5,확률6,확률7,확률8,확률9,확률10,확률11,확률12
5664,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5UNgcUc0HEKBnGlTn491jlmGhm6cVgIxluy_D8mXCXv9YAn5Gc6eR5td8VJ8&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.570922673,0.397633553,0.008535286,0.022908451,,,,,,,,
5665,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRd_rP4RHiV7HQzIfwsD4j1PhDn58mUb_pt1n4SAiAKSNtqQQBgBuCJB7JcVw&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.521113992,0.469223827,0.008228955,0.001433285,,,,,,,,
5666,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdPDc30DI9GQHgugip08BAE41ERwBYRGghbjBciDDokf__doiXuhjwVT3jXrQ&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.786247909,0.088406593,0.070640676,0.054704871,,,,,,,,
5667,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTUgl_ChoWJ2f7e6rko-1BF7NPG58lAOW51qfqTgQ6fkKgoyZb_ZyuTKFbvQxA&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.199235588,0.797476828,0.002783686,0.000503975,,,,,,,,
5668,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdpo_S7OIbFeFFht3U3siKzuXxgoUsdzW17ydD2oB0SGeoZDbYCetHPp2iNJA&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.814029157,0.152941331,0.009973607,0.023055878,,,,,,,,
5669,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTa54qRz0gVsqKO_whOlWnoAiKOJqWiCO0ogvlPEgC_4i09lIkVbVlFmIUIiA&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.37382111,0.60523659,0.008717659,0.012224726,,,,,,,,
5670,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvnnL6IiEXqfq9fZbs3abaYcuO75vkXuL8m_F9chUs3a2dlacRksqoZrDqBQ&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.876218915,0.09647508,0.00622176,0.021084225,,,,,,,,
5671,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmbrAcH-bjoI8khaIhF2j6W_nO6fRBQesH-Z4I4mFo0ywnq4fHotpawffUeQ&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.807198465,0.093695752,0.001758393,0.097347356,,,,,,,,
5672,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqneWVPtbWi8r0G6chGQSxNNk10u2TjLRz4ou93nJI5TDwH7SGtM2j_DAnqJQ&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.803018868,0.195873767,0.000613013,0.000494293,,,,,,,,
5673,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT74k0NKp0dJrH6OJVlTQyQvK5NrEF3d_EvKckng8VsL2zzKahoPlAqiS2WZDI&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.657581985,0.305095017,0.029845908,0.00747707,,,,,,,,
5674,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNm5Q9T7MVV2fknxN66NKYIdURMHJ-G1bUVOrj8Cuq-NqFPj2hZq7j2uEWk50&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.238630071,0.758565843,0.002450742,0.000353293,,,,,,,,
5675,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkdK8LOE44hi3y5pCF1h_2fsACgW7-2ZkRpznmPkc9PmwfpoK6l1L7VxFozWI&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.870724618,0.094205029,0.024216708,0.010853645,,,,,,,,
5676,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVP6yc9b7cxxot-Nn8r7IJSHE7TzwrSCXfOgo_H59b6q-lvvt2v2wz4fwH_fQ&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.792331517,0.182975844,0.023622207,0.001070458,,,,,,,,
5677,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQx78t_YZuCLm_3yirRcn7BqZZj9S5PfG8C6FAJ9noHw36g-HfFQtUStRvk8A&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.147917956,0.843993962,0.007402722,0.000685414,,,,,,,,
5678,778,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTb2DtTbvkP5GK_Ussla-51dMDTt0F_BtPkloJOBwDt_h_B5Z9zQRx5ny4fnQ&s,분기점,junction,intersection,turning point,milestone,,,,,,,,,0.55350107,0.358892471,0.066241577,0.021364851,,,,,,,,
5679,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgr2SASnCM3KR1KC1iC9_8nYjR9CxlQdzePs6VRbgq0qVA8JIzY1Cn4YL1BQ&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.000701023,0.99929893,,,,,,,,,,
5680,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAOhg_kC4zbDt1yQIzfz_zvROxaEUZQeC4-qdl4gKNCqhV_bSBJnxo9dMLKE4&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.060621321,0.939378619,,,,,,,,,,
5681,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRc3Ng1zpFjUo-agqPV0iqg_MeR5VHWmntH3zmGs_jLOhyaCK4GfwBZkJk7YA&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.000166872,0.999833107,,,,,,,,,,
5682,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxhDL7N4z-vQVoWnuccso2s-U6vA5pNoiGovFBgm3k1wuoC5ltTbw3JHBJJQ&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.019388029,0.98061198,,,,,,,,,,
5683,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3vA9ckOI7Km2SAJqTHN7huEFJBcz-hY48dl2lztdDGe7zYjDsIYs2MxgmVA&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.004072202,0.995927751,,,,,,,,,,
5684,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-7_JycilHIISqnqUToDOm-PVIgHyZFwEdFQ1E6XrsUfuGfxgy2NYcPTCp0NA&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.004234843,0.99576509,,,,,,,,,,
5685,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJdX-9KN1iAFuL-FZpVl4clrte8Nu-ZSI8Yspgu11sUgpRB4S7P5OLIFh-pA&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.000591905,0.999408126,,,,,,,,,,
5686,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3s7oqoA55suiEu27FTUGZw1BIXrW3YuT9baXU-UhfT9ElxSGRrX26qF84Kg&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.004222675,0.995777249,,,,,,,,,,
5687,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwoMyPUlDEUTi9JxsB2G8gP61EQEHnPdPnn6iN7BwePBB7ZUlzMom195ultVo&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.002324874,0.997675121,,,,,,,,,,
5688,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFeEj1Z3BKCjGdjteLS8APsGShUAQ1z8-ySIW97ydVfcyYIbjj1EX6LbbNvg&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.03076065,0.969239414,,,,,,,,,,
5689,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAm3SdAaO66P8-iv10VsipP4k6iDZMyyBO2VvMz49YRpoqxuOnX8FBMRY2MCI&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.002930562,0.997069418,,,,,,,,,,
5690,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWFmCHFbiM2rbnoVHkON-alPGtS_rMZEl7m6si82LhpzJu0GBC1Z0y9YdvH7A&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.010289835,0.989710152,,,,,,,,,,
5691,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWLTdaS_66tQERJmPzxf5JYA3a1-igGYa8fENdmWvu0GQmMpqJ_4tBDLcx4Xg&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.025667427,0.974332571,,,,,,,,,,
5692,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5KLLLA2kwl8bM8GDCHmk_-MBOJ8Z8hNyOM0TP8VnueogVAaxHWRyDyrswHQ&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.046890389,0.953109562,,,,,,,,,,
5693,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyZx_Jawv502EJ_xJ7gJa4Ag1sF0XvGbnhBcZE65oPxe4r8oRRV8w-ccdzBDA&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.115498319,0.884501696,,,,,,,,,,
5694,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9RU1VbrITv73FOVLh7upDKpLMm3g35C53tmNX9KVGDUL7G2wii76zQcBIZLw&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.002246779,0.997753203,,,,,,,,,,
5695,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKjKYYyaL8yD18riE3s8x-CuQBbyaVqb1qgedtUTejp3b9Omsb53yzWI4mi5w&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.011756927,0.988243043,,,,,,,,,,
5696,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRg6ZfR-RyGHkwj2z3Re7Op6tdaoEKH911ZdaPSEJ01C84gGai9-89OgFJ_RA&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.002416573,0.997583389,,,,,,,,,,
5697,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6TFzfnjZwP_HXAdp9p_1pWMEIhOCwNSMU6Qmv6OfU4bC_6MhVwdixFB6ye9s&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.037123386,0.962876618,,,,,,,,,,
5698,783,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcJWyKMXPrGiWh4bRm3JNuIZIJDCVbF0hA3GYIMEefBz38sVfnlJHXSDmeLw&s,분식집,bunsikjip,snack bar,,,,,,,,,,,0.052308146,0.947691858,,,,,,,,,,
5699,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQm1wDA_ihJ1281ZxRJAorgXyMQuT0tt499yL8nKXC0mh71-gj3rK3lKAuWJ2Q&s,분유,dry milk,powdered milk,,,,,,,,,,,0.012489836,0.987510204,,,,,,,,,,
5700,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSy7wwy_XgsKzXg70WKLSIkQJ6TvMiFQybLKs8VPCY1ddDORcxxp6XJjkDmYfc&s,분유,dry milk,powdered milk,,,,,,,,,,,0.184170663,0.815829277,,,,,,,,,,
5701,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyW7_w9pCZa_Vo84CTJrEo4Cb-i5p4S-OAb0-4mQEcJWjTzA01dtg9pO8TGg&s,분유,dry milk,powdered milk,,,,,,,,,,,0.735911608,0.264088422,,,,,,,,,,
5702,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0r2vkhHjHXHMl61s4_Vh8EqQzRUznQKfej0ttSDQqFlRntNlViJPqRhitd_E&s,분유,dry milk,powdered milk,,,,,,,,,,,0.063615851,0.936384201,,,,,,,,,,
5703,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS--T7nsOzimFgjywFEp7sOUBPKDuerdhjShm2vXzbqHVu8FVn2NAQ7hzCPBw&s,분유,dry milk,powdered milk,,,,,,,,,,,0.130903482,0.869096518,,,,,,,,,,
5704,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLG8tqYH4pHqGWrPIr8ZrEmIt4kDwDbAuzAAdKF9DF5dR96sTakY7Kt_BpNQ&s,분유,dry milk,powdered milk,,,,,,,,,,,0.080948204,0.919051826,,,,,,,,,,
5705,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2aqqPWlRgOOCOmvwDuNBUn0tvwy83Mu2WwGNw3krOOqnINz3dZEgxNX0hDA&s,분유,dry milk,powdered milk,,,,,,,,,,,0.007806029,0.992193937,,,,,,,,,,
5706,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7wti62HnOcRBok1UOjj-qHz-g7jV4Xjq30LbFmbwAlfN-OpJpEQJA4TuVeQ&s,분유,dry milk,powdered milk,,,,,,,,,,,0.711026609,0.288973361,,,,,,,,,,
5707,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrmNMTMgzYeiGT5ZkDqj5WqKUAsXBehmstfRsSDAl4CAgH80Yw4SYDsg0y3Q&s,분유,dry milk,powdered milk,,,,,,,,,,,0.005593823,0.994406223,,,,,,,,,,
5708,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdoeEnbvObOxKhIcL1pKcUmptdtxLLRhPN2LW5tUGTnhhEPMEX_o-gzaSnjw&s,분유,dry milk,powdered milk,,,,,,,,,,,0.614718854,0.385281146,,,,,,,,,,
5709,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlaJXDym2eGsv7e9eK4JtWWY1T0YGf6kOg12WUa1s5MuUN6RhgG9bqH4ZLZA&s,분유,dry milk,powdered milk,,,,,,,,,,,0.050434481,0.94956553,,,,,,,,,,
5710,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJqzrQHpnUm57SsuLECdfGO9ZkjABKPwcjUPiB0kP-pfK9SS8kRO-7FqN4IA&s,분유,dry milk,powdered milk,,,,,,,,,,,0.674938679,0.325061321,,,,,,,,,,
5711,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT1VhN0w8LcwfaiU5yWt6lf1WsiH0XAybmTZN0aGXq51GBgzzlFlxAVKSGKMg&s,분유,dry milk,powdered milk,,,,,,,,,,,0.110413998,0.889585972,,,,,,,,,,
5712,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCXbZaaw1KeH8zrHTOxySAH4cJQ01gcDtqvaE8Hew6OFUSW8qnpIu-9NXrtQ&s,분유,dry milk,powdered milk,,,,,,,,,,,0.021935729,0.978064299,,,,,,,,,,
5713,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTeGr5VbwYsi2tQB7Skc-S2eFhKgrZ-w5FoLr7nnBMGBzfQFYLjiaWG06z40w&s,분유,dry milk,powdered milk,,,,,,,,,,,0.500623703,0.499376297,,,,,,,,,,
5714,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBcz3M133WQR_F_IByujKH4-q4l2iEk1h-veiGEGoXljzHC7Z3H8QH4TZGqw&s,분유,dry milk,powdered milk,,,,,,,,,,,0.111634806,0.888365209,,,,,,,,,,
5715,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVotobNU_NJsScHYWwj8Hdd1v0wM1bfTGppG1xhCcUI26o5rIYGjsQx8UcDQ&s,분유,dry milk,powdered milk,,,,,,,,,,,0.131109536,0.868890464,,,,,,,,,,
5716,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjVCHGJTHz8uvhPmD9rotMISXrrgAO_WUApTHXUTymAfcRWLP8e_P1XughbA&s,분유,dry milk,powdered milk,,,,,,,,,,,0.797292769,0.202707231,,,,,,,,,,
5717,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTP_0VxdFOhezC8-3uFtZPdwnXNQ3158bzmN6G-2Diq_WSPIkZlOjA4qbyZr3E&s,분유,dry milk,powdered milk,,,,,,,,,,,0.668656766,0.331343263,,,,,,,,,,
5718,784,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhGikz78OXvvee6tm1152m1_XIFQk7Cs1r_awmKVVHzNGBhVotcg0gRN_h0Co&s,분유,dry milk,powdered milk,,,,,,,,,,,0.551309526,0.448690474,,,,,,,,,,
5719,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAw7GY_eY_xiT9xwqq4zN1xvbrorAzz44Z7jaYdczw2m8tKpTdSNgih6imqqc&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.373682499,0.626317441,,,,,,,,,,
5720,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSpu6L5YE9Jv8hTqCyuP7DYMjsOe-Q5zTeR8b0E8lskggAd_dki0jvAGA66zQ&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.508331954,0.491668046,,,,,,,,,,
5721,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTE2UGtUFfDXE8I4ec1sZHG8xQLOiW12CAQgLMF_YnIOGaFrlYqOyfmc0sMvQ&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.327518314,0.672481716,,,,,,,,,,
5722,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrFKtZLm4bi38fWgzEUmtpNzGpMTMAgxa7taEhgH3GQ-eBP5-Hr1CrMK-5TAQ&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.49404791,0.50595206,,,,,,,,,,
5723,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaLJ6mT8B4cmXc4IZOZjEO9_pATe02isGBrOl4vkMN9OA19FJDPvv_D5I-6Z8&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.517966628,0.482033342,,,,,,,,,,
5724,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2E9AHFKZQ_aW65kJI_20tgJxKIgYrvuXgKYtikf7Kw-f7RHPQ14FB37tnAg&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.569019794,0.430980235,,,,,,,,,,
5725,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSE8s7rOhoMPVIrs9aKGlx93Ap7ip3POOsfIh96ChAPmeBHNRJXjiAqI28-8SM&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.180292636,0.819707334,,,,,,,,,,
5726,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRdLZuXkz4jBVvSxTlPZPdEX33t-dhe4NzEkdjOGhw5gMF6NusTVClCYC_eCE&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.303938746,0.696061194,,,,,,,,,,
5727,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRnJ6c9EHs3BWueP7IKgNYCj1f21vFBCT5pCwgnewIfi9Z7_oVPa4t2gs19CW4&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.824012339,0.175987646,,,,,,,,,,
5728,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlZ_Fjpbwgs1YSdcYg_SX1gfE2dVkk5wkLCnXU02XlPQBg61wuZkvBAMgxJAU&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.468527019,0.531472981,,,,,,,,,,
5729,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLZ5AeM1x9XQHkkf_QMJCWVs0zPOqXpzrQNj2glBGAU8GpdOr11jwY89hyng&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.459723234,0.540276825,,,,,,,,,,
5730,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuPdctgl5n3Z1wXGbzTTcTBFUon1GrvrFsy7CAkolr_M92Wy7vmzP67h0soRE&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.380008191,0.619991779,,,,,,,,,,
5731,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHHSWdAFmtXJq7GoXewNZeDM1cUcjCXYQY42nxoKsk7CLrquIteDQgehNL680&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.090180598,0.909819424,,,,,,,,,,
5732,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSs3bUXkDr6tioHiA79Gl2B4lW3cjXHHNA7J88kWEQrarf77-EzlkLZGUp8XA&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.480610043,0.519389868,,,,,,,,,,
5733,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6KOdI_8cWQuIwQXpqlRilMn1VEm20dn4UBxVkSO-aLdJ6PSvvArGksF_gJFg&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.169560254,0.830439746,,,,,,,,,,
5734,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSY7t8aIe5ULoqNjoZONZDGukqEhqnW3Sf4lGvi2qOudtxcFBwh5ul2bWbl1Q&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.499418259,0.500581741,,,,,,,,,,
5735,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAQ3D4e3cMV3K7csaW8h_wkjAn9hgs7TBj8_k7O4d0vRgWMELxJS5gNpgADOg&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.356793672,0.643206298,,,,,,,,,,
5736,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtHSbRU00KsZRuGO_VzzezBWSSXaQVkM7-caYUzii1tniMrZ3W5_y3uQ0UuA&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.652893066,0.347106874,,,,,,,,,,
5737,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8B9LZSluLPDBiItOoY0THicN5PM-UVIb-bQKeDvVc2PctxxYuN6w9YzAwWA&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.766048968,0.233951017,,,,,,,,,,
5738,791,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSp9MkpmNF1VpJQw34NHdB9dU5cYasT1FZ89OhjgnAVh2FXDypBOmXgq4lZWw&s,불상,Buddhist image,Buddhist statue,,,,,,,,,,,0.647446513,0.352553487,,,,,,,,,,
5739,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS697f8wIZqy2aM_zchRARXX9xbzOBo49ZXOQS9StmNJIwL4knAmgrXLW5S4Q0&s,불판,grill,grill pan,,,,,,,,,,,0.008888293,0.991111696,,,,,,,,,,
5740,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-9uMdBsiK0VlpKv-uaHd8792JnGHYm1tovjwRVRYFnDdcn8eJn7c4uSccwds&s,불판,grill,grill pan,,,,,,,,,,,0.009193877,0.990806162,,,,,,,,,,
5741,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2FCC4qJHew6de42GDRzE9cOcAfB7k2Ve7OmMsBLECeZ4gIE-ixojYg8VkmqU&s,불판,grill,grill pan,,,,,,,,,,,0.096882716,0.903117299,,,,,,,,,,
5742,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZR2O8y5bxxZlE0NVUfoHaKZbltliUDqtFJyaqOozg-cd9WFQ8deLhk5-yjw&s,불판,grill,grill pan,,,,,,,,,,,0.063610278,0.936389744,,,,,,,,,,
5743,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7ittEr5NhJHMSoBp8XrEU7738-cnAB4UqRdfbyUE8f0CPSrirCG_TnK_xjQ&s,불판,grill,grill pan,,,,,,,,,,,0.038582344,0.961417735,,,,,,,,,,
5744,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMPxku5XwTQVR5rih_4CL8blaiJB9ODN2F4UOWMs8Xq2MUE5I1c6LUxqV-r4s&s,불판,grill,grill pan,,,,,,,,,,,0.029684132,0.970315874,,,,,,,,,,
5745,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRU_gG2nUZ-i0kYVhtCXsjSBWOpoglQRUg3PeGDbvH-h6RauiPpu6L81v_SIQ&s,불판,grill,grill pan,,,,,,,,,,,0.268916667,0.731083333,,,,,,,,,,
5746,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQymNGXS1WUYXVPjxyUIE5ArrYzy0eEKJcXgwEEySz6u3HxAc9q4dV5WhJI6Q&s,불판,grill,grill pan,,,,,,,,,,,0.029007209,0.970992804,,,,,,,,,,
5747,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJLJcms66p5LHBw6QVd_vH8Xxu3rDw6lkSe_Db44FeZrSNoOPTTal16SGXYw&s,불판,grill,grill pan,,,,,,,,,,,0.126238629,0.873761356,,,,,,,,,,
5748,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSgGV0W3ChksieD0uf40H51P0HBf4oof_y2FRTfmlGlTRQFG3YGtAqdO-ZOWNI&s,불판,grill,grill pan,,,,,,,,,,,0.30482766,0.695172369,,,,,,,,,,
5749,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNopG_4e-bohrpFC3zOXmnLzjKpMYF41ZGKKKtk31SLhgNxtQB7MTzZ0MNwjE&s,불판,grill,grill pan,,,,,,,,,,,0.001369301,0.998630702,,,,,,,,,,
5750,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwQjDRfZJGXVkFuUlwEy9djWSEaw9kpgdQdWFw-eIdWG1Znas5p5FVx2AYXhQ&s,불판,grill,grill pan,,,,,,,,,,,0.016762149,0.983237863,,,,,,,,,,
5751,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOAuh_kaCRGHTyNI9Y-9uGAVTbQEPSJH2H6convATU5NeGSwbkmv7LAAoIZw&s,불판,grill,grill pan,,,,,,,,,,,0.010088058,0.989911973,,,,,,,,,,
5752,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkXIoKJio83jzMag5R-xrOjDVccXvbEDJ9k7Y9i4cgyv_b9NKzJpLFQjcGN9s&s,불판,grill,grill pan,,,,,,,,,,,0.161716491,0.838283539,,,,,,,,,,
5753,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJ5_Ro-mzwHQ4xsuH1G7Jx7O_MwoqbERF4r5PdH7W9saTTxsMAFM4tX0vwvJg&s,불판,grill,grill pan,,,,,,,,,,,0.011068757,0.988931239,,,,,,,,,,
5754,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnZaTgqJ0e9cy_B89a3F_Qqxpfb4wUC6-DclzXBznT_8Z5YRoAQA-_XF1jgHw&s,불판,grill,grill pan,,,,,,,,,,,0.091522671,0.908477306,,,,,,,,,,
5755,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-MKKqqRVtQwMsPFhr2-2Aip5LcnQFZO9-p3cTyQRYXTf-CymxbjXXwMnRvg&s,불판,grill,grill pan,,,,,,,,,,,0.168376729,0.831623256,,,,,,,,,,
5756,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8DOnCpPwbJrlOTTNHuUZRdqzRBaPcIR6v8JBny63VzDA1bRXjE_QegbeDjg&s,불판,grill,grill pan,,,,,,,,,,,0.024312764,0.975687265,,,,,,,,,,
5757,792,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQY8n138UFYMTp1LtbLIU62D5lYprBvu9vEF5wWvj1Vca86tyF81aIKUFZXg&s,불판,grill,grill pan,,,,,,,,,,,0.071764179,0.928235769,,,,,,,,,,
